Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Epoch #12 cost=0.002306
Epoch #13 cost=0.002267
Epoch #14 cost=0.002231
Epoch #15 cost=0.002199
Epoch #16 cost=0.002167
Epoch #17 cost=0.002139
Epoch #18 cost=0.002109
Epoch #19 cost=0.002080
Nodes keep percentage is :  0.5499999999999996
** Start training **
Epoch #0 cost=0.006631
Epoch #1 cost=0.006010
Epoch #2 cost=0.005651
Epoch #3 cost=0.005390
Epoch #4 cost=0.005195
Epoch #5 cost=0.005030
Epoch #6 cost=0.004891
Epoch #7 cost=0.004767
Epoch #8 cost=0.004655
Epoch #9 cost=0.004547
Epoch #10 cost=0.004453
Epoch #11 cost=0.004360
Epoch #12 cost=0.004275
Epoch #13 cost=0.004203
Epoch #14 cost=0.004121
Epoch #15 cost=0.004047
Epoch #16 cost=0.003979
Epoch #17 cost=0.003908
Epoch #18 cost=0.003846
Epoch #19 cost=0.003781
** Start training **
Epoch #0 cost=0.006440
Epoch #1 cost=0.005898
Epoch #2 cost=0.005561
Epoch #3 cost=0.005304
Epoch #4 cost=0.005099
Epoch #5 cost=0.004933
Epoch #6 cost=0.004787
Epoch #7 cost=0.004663
Epoch #8 cost=0.004558
Epoch #9 cost=0.004460
Epoch #10 cost=0.004368
Epoch #11 cost=0.004279
Epoch #12 cost=0.004201
Epoch #13 cost=0.004124
Epoch #14 cost=0.004050
Epoch #15 cost=0.003980
Epoch #16 cost=0.003911
Epoch #17 cost=0.003846
Epoch #18 cost=0.003783
Epoch #19 cost=0.003721
** Start training **
Epoch #0 cost=0.006504
Epoch #1 cost=0.005955
Epoch #2 cost=0.005618
Epoch #3 cost=0.005371
Epoch #4 cost=0.005173
Epoch #5 cost=0.005004
Epoch #6 cost=0.004859
Epoch #7 cost=0.004735
Epoch #8 cost=0.004627
Epoch #9 cost=0.004526
Epoch #10 cost=0.004431
Epoch #11 cost=0.004341
Epoch #12 cost=0.004260
Epoch #13 cost=0.004181
Epoch #14 cost=0.004104
Epoch #15 cost=0.004033
Epoch #16 cost=0.003964
Epoch #17 cost=0.003898
Epoch #18 cost=0.003835
Epoch #19 cost=0.003769
** Start training **
Epoch #0 cost=0.006336
Epoch #1 cost=0.005761
Epoch #2 cost=0.005399
Epoch #3 cost=0.005128
Epoch #4 cost=0.004920
Epoch #5 cost=0.004747
Epoch #6 cost=0.004609
Epoch #7 cost=0.004487
Epoch #8 cost=0.004383
Epoch #9 cost=0.004286
Epoch #10 cost=0.004197
Epoch #11 cost=0.004118
Epoch #12 cost=0.004041
Epoch #13 cost=0.003965
Epoch #14 cost=0.003893
Epoch #15 cost=0.003820
Epoch #16 cost=0.003753
Epoch #17 cost=0.003684
Epoch #18 cost=0.003622
Epoch #19 cost=0.003560
** Start training **
Epoch #0 cost=0.006443
Epoch #1 cost=0.005888
Epoch #2 cost=0.005554
Epoch #3 cost=0.005304
Epoch #4 cost=0.005117
Epoch #5 cost=0.004956
Epoch #6 cost=0.004819
Epoch #7 cost=0.004695
Epoch #8 cost=0.004588
Epoch #9 cost=0.004494
Epoch #10 cost=0.004397
Epoch #11 cost=0.004309
Epoch #12 cost=0.004226
Epoch #13 cost=0.004150
Epoch #14 cost=0.004081
Epoch #15 cost=0.004010
Epoch #16 cost=0.003944
Epoch #17 cost=0.003879
Epoch #18 cost=0.003814
Epoch #19 cost=0.003755
** Start training **
Epoch #0 cost=0.006371
Epoch #1 cost=0.005792
Epoch #2 cost=0.005436
Epoch #3 cost=0.005190
Epoch #4 cost=0.004994
Epoch #5 cost=0.004826
Epoch #6 cost=0.004696
Epoch #7 cost=0.004585
Epoch #8 cost=0.004476
Epoch #9 cost=0.004379
Epoch #10 cost=0.004285
Epoch #11 cost=0.004198
Epoch #12 cost=0.004119
Epoch #13 cost=0.004045
Epoch #14 cost=0.003972
Epoch #15 cost=0.003903
Epoch #16 cost=0.003837
Epoch #17 cost=0.003776
Epoch #18 cost=0.003718
Epoch #19 cost=0.003653
** Start training **
Epoch #0 cost=0.006398
Epoch #1 cost=0.005802
Epoch #2 cost=0.005440
Epoch #3 cost=0.005181
Epoch #4 cost=0.004975
Epoch #5 cost=0.004813
Epoch #6 cost=0.004668
Epoch #7 cost=0.004547
Epoch #8 cost=0.004442
Epoch #9 cost=0.004342
Epoch #10 cost=0.004244
Epoch #11 cost=0.004160
Epoch #12 cost=0.004071
Epoch #13 cost=0.003994
Epoch #14 cost=0.003920
Epoch #15 cost=0.003849
Epoch #16 cost=0.003780
Epoch #17 cost=0.003720
Epoch #18 cost=0.003652
Epoch #19 cost=0.003591
** Start training **
Epoch #0 cost=0.006595
Epoch #1 cost=0.006052
Epoch #2 cost=0.005701
Epoch #3 cost=0.005430
Epoch #4 cost=0.005225
Epoch #5 cost=0.005052
Epoch #6 cost=0.004904
Epoch #7 cost=0.004784
Epoch #8 cost=0.004672
Epoch #9 cost=0.004570
Epoch #10 cost=0.004468
Epoch #11 cost=0.004379
Epoch #12 cost=0.004302
Epoch #13 cost=0.004225
Epoch #14 cost=0.004147
Epoch #15 cost=0.004076
Epoch #16 cost=0.004004
Epoch #17 cost=0.003934
Epoch #18 cost=0.003869
Epoch #19 cost=0.003806
** Start training **
Epoch #0 cost=0.006384
Epoch #1 cost=0.005805
Epoch #2 cost=0.005460
Epoch #3 cost=0.005210
Epoch #4 cost=0.005017
Epoch #5 cost=0.004855
Epoch #6 cost=0.004724
Epoch #7 cost=0.004608
Epoch #8 cost=0.004508
Epoch #9 cost=0.004418
Epoch #10 cost=0.004336
Epoch #11 cost=0.004255
Epoch #12 cost=0.004176
Epoch #13 cost=0.004103
Epoch #14 cost=0.004032
Epoch #15 cost=0.003963
Epoch #16 cost=0.003900
Epoch #17 cost=0.003829
Epoch #18 cost=0.003766
Epoch #19 cost=0.003706
** Start training **
Epoch #0 cost=0.006691
Epoch #1 cost=0.005568
Epoch #2 cost=0.005012
Epoch #3 cost=0.004654
Epoch #4 cost=0.004396
Epoch #5 cost=0.004205
Epoch #6 cost=0.004035
Epoch #7 cost=0.003892
Epoch #8 cost=0.003765
Epoch #9 cost=0.003652
Epoch #10 cost=0.003546
Epoch #11 cost=0.003454
Epoch #12 cost=0.003378
Epoch #13 cost=0.003297
Epoch #14 cost=0.003222
Epoch #15 cost=0.003149
Epoch #16 cost=0.003081
Epoch #17 cost=0.003018
Epoch #18 cost=0.002952
Epoch #19 cost=0.002895
Nodes keep percentage is :  0.49999999999999956
** Start training **
Epoch #0 cost=0.008006
Epoch #1 cost=0.007118
Epoch #2 cost=0.006714
Epoch #3 cost=0.006459
Epoch #4 cost=0.006278
Epoch #5 cost=0.006122
Epoch #6 cost=0.005975
Epoch #7 cost=0.005837
Epoch #8 cost=0.005710
Epoch #9 cost=0.005588
Epoch #10 cost=0.005482
Epoch #11 cost=0.005366
Epoch #12 cost=0.005258
Epoch #13 cost=0.005158
Epoch #14 cost=0.005052
Epoch #15 cost=0.004952
Epoch #16 cost=0.004855
Epoch #17 cost=0.004759
Epoch #18 cost=0.004670
Epoch #19 cost=0.004583
** Start training **
Epoch #0 cost=0.007936
Epoch #1 cost=0.007030
Epoch #2 cost=0.006632
Epoch #3 cost=0.006351
Epoch #4 cost=0.006160
Epoch #5 cost=0.006007
Epoch #6 cost=0.005878
Epoch #7 cost=0.005761
Epoch #8 cost=0.005644
Epoch #9 cost=0.005534
Epoch #10 cost=0.005428
Epoch #11 cost=0.005320
Epoch #12 cost=0.005211
Epoch #13 cost=0.005112
Epoch #14 cost=0.005012
Epoch #15 cost=0.004916
Epoch #16 cost=0.004822
Epoch #17 cost=0.004729
Epoch #18 cost=0.004640
Epoch #19 cost=0.004555
** Start training **
Epoch #0 cost=0.007903
Epoch #1 cost=0.007055
Epoch #2 cost=0.006672
Epoch #3 cost=0.006412
Epoch #4 cost=0.006215
Epoch #5 cost=0.006079
Epoch #6 cost=0.005933
Epoch #7 cost=0.005804
Epoch #8 cost=0.005682
Epoch #9 cost=0.005562
Epoch #10 cost=0.005444
Epoch #11 cost=0.005332
Epoch #12 cost=0.005222
Epoch #13 cost=0.005116
Epoch #14 cost=0.005013
Epoch #15 cost=0.004917
Epoch #16 cost=0.004818
Epoch #17 cost=0.004725
Epoch #18 cost=0.004638
Epoch #19 cost=0.004552
** Start training **
Epoch #0 cost=0.007863
Epoch #1 cost=0.006968
Epoch #2 cost=0.006554
Epoch #3 cost=0.006272
Epoch #4 cost=0.006061
Epoch #5 cost=0.005885
Epoch #6 cost=0.005736
Epoch #7 cost=0.005594
Epoch #8 cost=0.005457
Epoch #9 cost=0.005322
Epoch #10 cost=0.005203
Epoch #11 cost=0.005094
Epoch #12 cost=0.004982
Epoch #13 cost=0.004876
Epoch #14 cost=0.004774
Epoch #15 cost=0.004673
Epoch #16 cost=0.004585
Epoch #17 cost=0.004490
Epoch #18 cost=0.004406
Epoch #19 cost=0.004320
** Start training **
Epoch #0 cost=0.007951
Epoch #1 cost=0.007071
Epoch #2 cost=0.006671
Epoch #3 cost=0.006424
Epoch #4 cost=0.006242
Epoch #5 cost=0.006098
Epoch #6 cost=0.005957
Epoch #7 cost=0.005826
Epoch #8 cost=0.005718
Epoch #9 cost=0.005602
Epoch #10 cost=0.005487
Epoch #11 cost=0.005383
Epoch #12 cost=0.005276
Epoch #13 cost=0.005172
Epoch #14 cost=0.005069
Epoch #15 cost=0.004967
Epoch #16 cost=0.004870
Epoch #17 cost=0.004782
Epoch #18 cost=0.004690
Epoch #19 cost=0.004601
** Start training **
Epoch #0 cost=0.007881
Epoch #1 cost=0.006965
Epoch #2 cost=0.006543
Epoch #3 cost=0.006268
Epoch #4 cost=0.006061
Epoch #5 cost=0.005904
Epoch #6 cost=0.005767
Epoch #7 cost=0.005636
Epoch #8 cost=0.005518
Epoch #9 cost=0.005407
Epoch #10 cost=0.005295
Epoch #11 cost=0.005188
Epoch #12 cost=0.005084
Epoch #13 cost=0.004985
Epoch #14 cost=0.004882
Epoch #15 cost=0.004785
Epoch #16 cost=0.004691
Epoch #17 cost=0.004606
Epoch #18 cost=0.004519
Epoch #19 cost=0.004435
** Start training **
Epoch #0 cost=0.007889
Epoch #1 cost=0.007051
Epoch #2 cost=0.006668
Epoch #3 cost=0.006405
Epoch #4 cost=0.006200
Epoch #5 cost=0.006041
Epoch #6 cost=0.005896
Epoch #7 cost=0.005754
Epoch #8 cost=0.005622
Epoch #9 cost=0.005500
Epoch #10 cost=0.005375
Epoch #11 cost=0.005260
Epoch #12 cost=0.005148
Epoch #13 cost=0.005033
Epoch #14 cost=0.004928
Epoch #15 cost=0.004826
Epoch #16 cost=0.004730
Epoch #17 cost=0.004633
Epoch #18 cost=0.004540
Epoch #19 cost=0.004457
** Start training **
Epoch #0 cost=0.007984
Epoch #1 cost=0.007142
Epoch #2 cost=0.006744
Epoch #3 cost=0.006468
Epoch #4 cost=0.006264
Epoch #5 cost=0.006101
Epoch #6 cost=0.005952
Epoch #7 cost=0.005817
Epoch #8 cost=0.005686
Epoch #9 cost=0.005564
Epoch #10 cost=0.005448
Epoch #11 cost=0.005332
Epoch #12 cost=0.005223
Epoch #13 cost=0.005115
Epoch #14 cost=0.005008
Epoch #15 cost=0.004910
Epoch #16 cost=0.004817
Epoch #17 cost=0.004727
Epoch #18 cost=0.004639
Epoch #19 cost=0.004550
** Start training **
Epoch #0 cost=0.007878
Epoch #1 cost=0.006981
Epoch #2 cost=0.006565
Epoch #3 cost=0.006294
Epoch #4 cost=0.006088
Epoch #5 cost=0.005930
Epoch #6 cost=0.005781
Epoch #7 cost=0.005651
Epoch #8 cost=0.005531
Epoch #9 cost=0.005419
Epoch #10 cost=0.005310
Epoch #11 cost=0.005210
Epoch #12 cost=0.005105
Epoch #13 cost=0.005000
Epoch #14 cost=0.004908
Epoch #15 cost=0.004812
Epoch #16 cost=0.004720
Epoch #17 cost=0.004635
Epoch #18 cost=0.004546
Epoch #19 cost=0.004459
** Start training **
Epoch #0 cost=0.007751
Epoch #1 cost=0.007053
Epoch #2 cost=0.006605
Epoch #3 cost=0.006233
Epoch #4 cost=0.005928
Epoch #5 cost=0.005661
Epoch #6 cost=0.005429
Epoch #7 cost=0.005211
Epoch #8 cost=0.005018
Epoch #9 cost=0.004845
Epoch #10 cost=0.004692
Epoch #11 cost=0.004547
Epoch #12 cost=0.004412
Epoch #13 cost=0.004288
Epoch #14 cost=0.004172
Epoch #15 cost=0.004060
Epoch #16 cost=0.003953
Epoch #17 cost=0.003853
Epoch #18 cost=0.003757
Epoch #19 cost=0.003671
Nodes keep percentage is :  0.4499999999999995
** Start training **
Epoch #0 cost=0.009952
Epoch #1 cost=0.009266
Epoch #2 cost=0.008890
Epoch #3 cost=0.008594
Epoch #4 cost=0.008345
Epoch #5 cost=0.008099
Epoch #6 cost=0.007862
Epoch #7 cost=0.007622
Epoch #8 cost=0.007401
Epoch #9 cost=0.007178
Epoch #10 cost=0.006995
Epoch #11 cost=0.006792
Epoch #12 cost=0.006613
Epoch #13 cost=0.006436
Epoch #14 cost=0.006263
Epoch #15 cost=0.006112
Epoch #16 cost=0.005958
Epoch #17 cost=0.005810
Epoch #18 cost=0.005670
Epoch #19 cost=0.005528
** Start training **
Epoch #0 cost=0.009700
Epoch #1 cost=0.009006
Epoch #2 cost=0.008629
Epoch #3 cost=0.008352
Epoch #4 cost=0.008134
Epoch #5 cost=0.007916
Epoch #6 cost=0.007706
Epoch #7 cost=0.007496
Epoch #8 cost=0.007291
Epoch #9 cost=0.007100
Epoch #10 cost=0.006916
Epoch #11 cost=0.006732
Epoch #12 cost=0.006552
Epoch #13 cost=0.006389
Epoch #14 cost=0.006224
Epoch #15 cost=0.006080
Epoch #16 cost=0.005935
Epoch #17 cost=0.005799
Epoch #18 cost=0.005669
Epoch #19 cost=0.005534
** Start training **
Epoch #0 cost=0.009724
Epoch #1 cost=0.009095
Epoch #2 cost=0.008764
Epoch #3 cost=0.008501
Epoch #4 cost=0.008298
Epoch #5 cost=0.008068
Epoch #6 cost=0.007838
Epoch #7 cost=0.007612
Epoch #8 cost=0.007391
Epoch #9 cost=0.007185
Epoch #10 cost=0.006980
Epoch #11 cost=0.006787
Epoch #12 cost=0.006610
Epoch #13 cost=0.006439
Epoch #14 cost=0.006280
Epoch #15 cost=0.006133
Epoch #16 cost=0.005982
Epoch #17 cost=0.005842
Epoch #18 cost=0.005706
Epoch #19 cost=0.005573
** Start training **
Epoch #0 cost=0.009701
Epoch #1 cost=0.009007
Epoch #2 cost=0.008619
Epoch #3 cost=0.008314
Epoch #4 cost=0.008055
Epoch #5 cost=0.007812
Epoch #6 cost=0.007579
Epoch #7 cost=0.007341
Epoch #8 cost=0.007121
Epoch #9 cost=0.006897
Epoch #10 cost=0.006699
Epoch #11 cost=0.006503
Epoch #12 cost=0.006307
Epoch #13 cost=0.006131
Epoch #14 cost=0.005963
Epoch #15 cost=0.005814
Epoch #16 cost=0.005662
Epoch #17 cost=0.005521
Epoch #18 cost=0.005386
Epoch #19 cost=0.005264
** Start training **
Epoch #0 cost=0.009732
Epoch #1 cost=0.009062
Epoch #2 cost=0.008711
Epoch #3 cost=0.008445
Epoch #4 cost=0.008223
Epoch #5 cost=0.008019
Epoch #6 cost=0.007800
Epoch #7 cost=0.007586
Epoch #8 cost=0.007366
Epoch #9 cost=0.007156
Epoch #10 cost=0.006959
Epoch #11 cost=0.006770
Epoch #12 cost=0.006582
Epoch #13 cost=0.006401
Epoch #14 cost=0.006242
Epoch #15 cost=0.006076
Epoch #16 cost=0.005919
Epoch #17 cost=0.005787
Epoch #18 cost=0.005644
Epoch #19 cost=0.005513
** Start training **
Epoch #0 cost=0.009685
Epoch #1 cost=0.008994
Epoch #2 cost=0.008621
Epoch #3 cost=0.008359
Epoch #4 cost=0.008128
Epoch #5 cost=0.007912
Epoch #6 cost=0.007685
Epoch #7 cost=0.007470
Epoch #8 cost=0.007247
Epoch #9 cost=0.007044
Epoch #10 cost=0.006845
Epoch #11 cost=0.006661
Epoch #12 cost=0.006478
Epoch #13 cost=0.006322
Epoch #14 cost=0.006164
Epoch #15 cost=0.006018
Epoch #16 cost=0.005873
Epoch #17 cost=0.005736
Epoch #18 cost=0.005603
Epoch #19 cost=0.005480
** Start training **
Epoch #0 cost=0.009653
Epoch #1 cost=0.008991
Epoch #2 cost=0.008642
Epoch #3 cost=0.008385
Epoch #4 cost=0.008158
Epoch #5 cost=0.007933
Epoch #6 cost=0.007697
Epoch #7 cost=0.007464
Epoch #8 cost=0.007248
Epoch #9 cost=0.007029
Epoch #10 cost=0.006841
Epoch #11 cost=0.006637
Epoch #12 cost=0.006451
Epoch #13 cost=0.006268
Epoch #14 cost=0.006104
Epoch #15 cost=0.005952
Epoch #16 cost=0.005809
Epoch #17 cost=0.005664
Epoch #18 cost=0.005532
Epoch #19 cost=0.005397
** Start training **
Epoch #0 cost=0.009918
Epoch #1 cost=0.009230
Epoch #2 cost=0.008848
Epoch #3 cost=0.008545
Epoch #4 cost=0.008293
Epoch #5 cost=0.008044
Epoch #6 cost=0.007808
Epoch #7 cost=0.007567
Epoch #8 cost=0.007343
Epoch #9 cost=0.007122
Epoch #10 cost=0.006918
Epoch #11 cost=0.006725
Epoch #12 cost=0.006540
Epoch #13 cost=0.006374
Epoch #14 cost=0.006218
Epoch #15 cost=0.006065
Epoch #16 cost=0.005922
Epoch #17 cost=0.005786
Epoch #18 cost=0.005641
Epoch #19 cost=0.005512
** Start training **
Epoch #0 cost=0.009709
Epoch #1 cost=0.009062
Epoch #2 cost=0.008699
Epoch #3 cost=0.008423
Epoch #4 cost=0.008184
Epoch #5 cost=0.007964
Epoch #6 cost=0.007745
Epoch #7 cost=0.007526
Epoch #8 cost=0.007308
Epoch #9 cost=0.007091
Epoch #10 cost=0.006889
Epoch #11 cost=0.006694
Epoch #12 cost=0.006516
Epoch #13 cost=0.006343
Epoch #14 cost=0.006186
Epoch #15 cost=0.006037
Epoch #16 cost=0.005891
Epoch #17 cost=0.005749
Epoch #18 cost=0.005616
Epoch #19 cost=0.005486
** Start training **
Epoch #0 cost=0.010318
Epoch #1 cost=0.008985
Epoch #2 cost=0.008163
Epoch #3 cost=0.007598
Epoch #4 cost=0.007151
Epoch #5 cost=0.006775
Epoch #6 cost=0.006464
Epoch #7 cost=0.006192
Epoch #8 cost=0.005947
Epoch #9 cost=0.005726
Epoch #10 cost=0.005524
Epoch #11 cost=0.005345
Epoch #12 cost=0.005176
Epoch #13 cost=0.005020
Epoch #14 cost=0.004872
Epoch #15 cost=0.004738
Epoch #16 cost=0.004603
Epoch #17 cost=0.004482
Epoch #18 cost=0.004365
Epoch #19 cost=0.004262
Nodes keep percentage is :  0.39999999999999947
** Start training **
Epoch #0 cost=0.020944
Epoch #1 cost=0.019040
Epoch #2 cost=0.017582
Epoch #3 cost=0.016375
Epoch #4 cost=0.015353
Epoch #5 cost=0.014434
Epoch #6 cost=0.013636
Epoch #7 cost=0.012894
Epoch #8 cost=0.012219
Epoch #9 cost=0.011626
Epoch #10 cost=0.011088
Epoch #11 cost=0.010598
Epoch #12 cost=0.010159
Epoch #13 cost=0.009754
Epoch #14 cost=0.009369
Epoch #15 cost=0.009026
Epoch #16 cost=0.008699
Epoch #17 cost=0.008396
Epoch #18 cost=0.008113
Epoch #19 cost=0.007840
** Start training **
Epoch #0 cost=0.020812
Epoch #1 cost=0.018763
Epoch #2 cost=0.017208
Epoch #3 cost=0.016017
Epoch #4 cost=0.015017
Epoch #5 cost=0.014138
Epoch #6 cost=0.013357
Epoch #7 cost=0.012657
Epoch #8 cost=0.012033
Epoch #9 cost=0.011473
Epoch #10 cost=0.010958
Epoch #11 cost=0.010491
Epoch #12 cost=0.010068
Epoch #13 cost=0.009667
Epoch #14 cost=0.009304
Epoch #15 cost=0.008957
Epoch #16 cost=0.008646
Epoch #17 cost=0.008352
Epoch #18 cost=0.008075
Epoch #19 cost=0.007815
** Start training **
Epoch #0 cost=0.020789
Epoch #1 cost=0.018776
Epoch #2 cost=0.017339
Epoch #3 cost=0.016195
Epoch #4 cost=0.015201
Epoch #5 cost=0.014332
Epoch #6 cost=0.013541
Epoch #7 cost=0.012830
Epoch #8 cost=0.012224
Epoch #9 cost=0.011655
Epoch #10 cost=0.011144
Epoch #11 cost=0.010655
Epoch #12 cost=0.010211
Epoch #13 cost=0.009798
Epoch #14 cost=0.009419
Epoch #15 cost=0.009070
Epoch #16 cost=0.008735
Epoch #17 cost=0.008430
Epoch #18 cost=0.008133
Epoch #19 cost=0.007873
** Start training **
Epoch #0 cost=0.020616
Epoch #1 cost=0.018489
Epoch #2 cost=0.016931
Epoch #3 cost=0.015713
Epoch #4 cost=0.014666
Epoch #5 cost=0.013769
Epoch #6 cost=0.012956
Epoch #7 cost=0.012252
Epoch #8 cost=0.011618
Epoch #9 cost=0.011054
Epoch #10 cost=0.010535
Epoch #11 cost=0.010079
Epoch #12 cost=0.009646
Epoch #13 cost=0.009266
Epoch #14 cost=0.008893
Epoch #15 cost=0.008561
Epoch #16 cost=0.008243
Epoch #17 cost=0.007957
Epoch #18 cost=0.007680
Epoch #19 cost=0.007432
** Start training **
Epoch #0 cost=0.020774
Epoch #1 cost=0.018755
Epoch #2 cost=0.017302
Epoch #3 cost=0.016126
Epoch #4 cost=0.015112
Epoch #5 cost=0.014226
Epoch #6 cost=0.013453
Epoch #7 cost=0.012753
Epoch #8 cost=0.012114
Epoch #9 cost=0.011556
Epoch #10 cost=0.011026
Epoch #11 cost=0.010549
Epoch #12 cost=0.010122
Epoch #13 cost=0.009720
Epoch #14 cost=0.009347
Epoch #15 cost=0.008986
Epoch #16 cost=0.008678
Epoch #17 cost=0.008372
Epoch #18 cost=0.008093
Epoch #19 cost=0.007822
** Start training **
Epoch #0 cost=0.020810
Epoch #1 cost=0.018656
Epoch #2 cost=0.017071
Epoch #3 cost=0.015838
Epoch #4 cost=0.014790
Epoch #5 cost=0.013863
Epoch #6 cost=0.013071
Epoch #7 cost=0.012366
Epoch #8 cost=0.011740
Epoch #9 cost=0.011184
Epoch #10 cost=0.010679
Epoch #11 cost=0.010215
Epoch #12 cost=0.009785
Epoch #13 cost=0.009413
Epoch #14 cost=0.009046
Epoch #15 cost=0.008719
Epoch #16 cost=0.008405
Epoch #17 cost=0.008126
Epoch #18 cost=0.007851
Epoch #19 cost=0.007608
** Start training **
Epoch #0 cost=0.020688
Epoch #1 cost=0.018728
Epoch #2 cost=0.017291
Epoch #3 cost=0.016049
Epoch #4 cost=0.015002
Epoch #5 cost=0.014080
Epoch #6 cost=0.013282
Epoch #7 cost=0.012572
Epoch #8 cost=0.011950
Epoch #9 cost=0.011395
Epoch #10 cost=0.010875
Epoch #11 cost=0.010391
Epoch #12 cost=0.009947
Epoch #13 cost=0.009542
Epoch #14 cost=0.009167
Epoch #15 cost=0.008800
Epoch #16 cost=0.008478
Epoch #17 cost=0.008176
Epoch #18 cost=0.007891
Epoch #19 cost=0.007642
** Start training **
Epoch #0 cost=0.021187
Epoch #1 cost=0.019011
Epoch #2 cost=0.017362
Epoch #3 cost=0.016086
Epoch #4 cost=0.015036
Epoch #5 cost=0.014137
Epoch #6 cost=0.013353
Epoch #7 cost=0.012636
Epoch #8 cost=0.012007
Epoch #9 cost=0.011465
Epoch #10 cost=0.010958
Epoch #11 cost=0.010501
Epoch #12 cost=0.010071
Epoch #13 cost=0.009671
Epoch #14 cost=0.009304
Epoch #15 cost=0.008952
Epoch #16 cost=0.008634
Epoch #17 cost=0.008342
Epoch #18 cost=0.008068
Epoch #19 cost=0.007814
** Start training **
Epoch #0 cost=0.020695
Epoch #1 cost=0.018497
Epoch #2 cost=0.016941
Epoch #3 cost=0.015688
Epoch #4 cost=0.014642
Epoch #5 cost=0.013756
Epoch #6 cost=0.012975
Epoch #7 cost=0.012291
Epoch #8 cost=0.011667
Epoch #9 cost=0.011109
Epoch #10 cost=0.010630
Epoch #11 cost=0.010175
Epoch #12 cost=0.009762
Epoch #13 cost=0.009392
Epoch #14 cost=0.009033
Epoch #15 cost=0.008711
Epoch #16 cost=0.008421
Epoch #17 cost=0.008120
Epoch #18 cost=0.007870
Epoch #19 cost=0.007608
** Start training **
Epoch #0 cost=0.013624
Epoch #1 cost=0.011811
Epoch #2 cost=0.010742
Epoch #3 cost=0.009908
Epoch #4 cost=0.009240
Epoch #5 cost=0.008677
Epoch #6 cost=0.008190
Epoch #7 cost=0.007761
Epoch #8 cost=0.007410
Epoch #9 cost=0.007074
Epoch #10 cost=0.006781
Epoch #11 cost=0.006508
Epoch #12 cost=0.006257
Epoch #13 cost=0.006032
Epoch #14 cost=0.005827
Epoch #15 cost=0.005629
Epoch #16 cost=0.005454
Epoch #17 cost=0.005284
Epoch #18 cost=0.005126
Epoch #19 cost=0.004978
Nodes keep percentage is :  0.3499999999999994
** Start training **
Epoch #0 cost=0.025782
Epoch #1 cost=0.022106
Epoch #2 cost=0.019919
Epoch #3 cost=0.018296
Epoch #4 cost=0.017032
Epoch #5 cost=0.015968
Epoch #6 cost=0.015068
Epoch #7 cost=0.014277
Epoch #8 cost=0.013559
Epoch #9 cost=0.012921
Epoch #10 cost=0.012355
Epoch #11 cost=0.011836
Epoch #12 cost=0.011368
Epoch #13 cost=0.010922
Epoch #14 cost=0.010510
Epoch #15 cost=0.010134
Epoch #16 cost=0.009764
Epoch #17 cost=0.009435
Epoch #18 cost=0.009108
Epoch #19 cost=0.008806
** Start training **
Epoch #0 cost=0.025533
Epoch #1 cost=0.022014
Epoch #2 cost=0.019774
Epoch #3 cost=0.018195
Epoch #4 cost=0.016950
Epoch #5 cost=0.015944
Epoch #6 cost=0.015079
Epoch #7 cost=0.014306
Epoch #8 cost=0.013615
Epoch #9 cost=0.012983
Epoch #10 cost=0.012407
Epoch #11 cost=0.011912
Epoch #12 cost=0.011425
Epoch #13 cost=0.010993
Epoch #14 cost=0.010586
Epoch #15 cost=0.010214
Epoch #16 cost=0.009855
Epoch #17 cost=0.009519
Epoch #18 cost=0.009208
Epoch #19 cost=0.008907
** Start training **
Epoch #0 cost=0.025904
Epoch #1 cost=0.022412
Epoch #2 cost=0.020201
Epoch #3 cost=0.018648
Epoch #4 cost=0.017409
Epoch #5 cost=0.016383
Epoch #6 cost=0.015478
Epoch #7 cost=0.014692
Epoch #8 cost=0.013936
Epoch #9 cost=0.013282
Epoch #10 cost=0.012693
Epoch #11 cost=0.012134
Epoch #12 cost=0.011641
Epoch #13 cost=0.011167
Epoch #14 cost=0.010722
Epoch #15 cost=0.010316
Epoch #16 cost=0.009931
Epoch #17 cost=0.009568
Epoch #18 cost=0.009242
Epoch #19 cost=0.008929
** Start training **
Epoch #0 cost=0.025464
Epoch #1 cost=0.021917
Epoch #2 cost=0.019671
Epoch #3 cost=0.018049
Epoch #4 cost=0.016758
Epoch #5 cost=0.015661
Epoch #6 cost=0.014725
Epoch #7 cost=0.013903
Epoch #8 cost=0.013203
Epoch #9 cost=0.012554
Epoch #10 cost=0.011972
Epoch #11 cost=0.011430
Epoch #12 cost=0.010949
Epoch #13 cost=0.010498
Epoch #14 cost=0.010074
Epoch #15 cost=0.009683
Epoch #16 cost=0.009311
Epoch #17 cost=0.008975
Epoch #18 cost=0.008655
Epoch #19 cost=0.008367
** Start training **
Epoch #0 cost=0.025954
Epoch #1 cost=0.022487
Epoch #2 cost=0.020239
Epoch #3 cost=0.018626
Epoch #4 cost=0.017371
Epoch #5 cost=0.016310
Epoch #6 cost=0.015403
Epoch #7 cost=0.014609
Epoch #8 cost=0.013870
Epoch #9 cost=0.013210
Epoch #10 cost=0.012627
