Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
Nodes keep percentage is :  1.0
** Start training **
Epoch #6 cost=34.681747
Epoch #7 cost=34.681747
Epoch #8 cost=34.681747
Epoch #9 cost=34.681747
Epoch #10 cost=34.681747
Epoch #11 cost=34.681747
Epoch #12 cost=34.681747
Epoch #13 cost=34.681747
Epoch #14 cost=34.681747
Epoch #15 cost=34.681747
Epoch #16 cost=34.681747
Epoch #17 cost=34.681747
Epoch #18 cost=34.681747
Epoch #19 cost=34.681747
Epoch #20 cost=34.681747
Epoch #21 cost=34.681747
Epoch #22 cost=34.681747
Epoch #23 cost=34.681747
Epoch #24 cost=34.681747
Epoch #25 cost=34.681747
Epoch #26 cost=34.681747
Epoch #27 cost=34.681747
Epoch #28 cost=34.681747
Epoch #29 cost=34.681747
** Start training **
Epoch #0 cost=0.177298
Epoch #1 cost=0.126193
Epoch #2 cost=0.096575
Epoch #3 cost=0.079600
Epoch #4 cost=0.065642
Epoch #5 cost=0.054174
Epoch #6 cost=0.044822
Epoch #7 cost=0.036105
Epoch #8 cost=0.028455
Epoch #9 cost=0.023186
Epoch #10 cost=0.019067
Epoch #11 cost=0.016502
Epoch #12 cost=0.014575
Epoch #13 cost=0.013240
Epoch #14 cost=0.012222
Epoch #15 cost=0.011312
Epoch #16 cost=0.010539
Epoch #17 cost=0.009907
Epoch #18 cost=0.009301
Epoch #19 cost=0.008691
Epoch #20 cost=0.008178
Epoch #21 cost=0.007736
Epoch #22 cost=0.007326
Epoch #23 cost=0.006930
Epoch #24 cost=0.006577
Epoch #25 cost=0.006231
Epoch #26 cost=0.005923
Epoch #27 cost=0.005635
Epoch #28 cost=0.005356
Epoch #29 cost=0.005099
** Start training **
Epoch #0 cost=0.199243
Epoch #1 cost=0.149144
Epoch #2 cost=0.118798
Epoch #3 cost=0.097712
Epoch #4 cost=0.079857
Epoch #5 cost=0.064363
Epoch #6 cost=0.053760
Epoch #7 cost=0.045765
Epoch #8 cost=0.039547
Epoch #9 cost=0.032858
Epoch #10 cost=0.027166
Epoch #11 cost=0.022044
Epoch #12 cost=0.018449
Epoch #13 cost=0.016156
Epoch #14 cost=0.014438
Epoch #15 cost=0.013077
Epoch #16 cost=0.011979
Epoch #17 cost=0.011074
Epoch #18 cost=0.010305
Epoch #19 cost=0.009612
Epoch #20 cost=0.008969
Epoch #21 cost=0.008417
Epoch #22 cost=0.007827
Epoch #23 cost=0.007323
Epoch #24 cost=0.006861
Epoch #25 cost=0.006445
Epoch #26 cost=0.006060
Epoch #27 cost=0.005715
Epoch #28 cost=0.005385
Epoch #29 cost=0.005085
** Start training **
Epoch #0 cost=0.199584
Epoch #1 cost=0.151381
Epoch #2 cost=0.119164
Epoch #3 cost=0.097346
Epoch #4 cost=0.080470
Epoch #5 cost=0.064557
Epoch #6 cost=0.052795
Epoch #7 cost=0.043145
Epoch #8 cost=0.035709
Epoch #9 cost=0.030009
Epoch #10 cost=0.024654
Epoch #11 cost=0.020737
Epoch #12 cost=0.017920
Epoch #13 cost=0.015854
Epoch #14 cost=0.014193
Epoch #15 cost=0.012875
Epoch #16 cost=0.011839
Epoch #17 cost=0.010956
Epoch #18 cost=0.010148
Epoch #19 cost=0.009519
Epoch #20 cost=0.008945
Epoch #21 cost=0.008430
Epoch #22 cost=0.007937
Epoch #23 cost=0.007477
Epoch #24 cost=0.006982
Epoch #25 cost=0.006551
Epoch #26 cost=0.006156
Epoch #27 cost=0.005811
Epoch #28 cost=0.005463
Epoch #29 cost=0.005149
** Start training **
Epoch #0 cost=0.200558
Epoch #1 cost=0.152348
Epoch #2 cost=0.119892
Epoch #3 cost=0.098715
Epoch #4 cost=0.079383
Epoch #5 cost=0.061800
Epoch #6 cost=0.050533
Epoch #7 cost=0.041707
Epoch #8 cost=0.035398
Epoch #9 cost=0.028777
Epoch #10 cost=0.023694
Epoch #11 cost=0.020304
Epoch #12 cost=0.017715
Epoch #13 cost=0.016050
Epoch #14 cost=0.014508
Epoch #15 cost=0.012953
Epoch #16 cost=0.011704
Epoch #17 cost=0.010627
Epoch #18 cost=0.009678
Epoch #19 cost=0.008904
Epoch #20 cost=0.008214
Epoch #21 cost=0.007581
Epoch #22 cost=0.007040
Epoch #23 cost=0.006573
Epoch #24 cost=0.006155
Epoch #25 cost=0.005777
Epoch #26 cost=0.005404
Epoch #27 cost=0.005095
Epoch #28 cost=0.004801
Epoch #29 cost=0.004550
** Start training **
Epoch #0 cost=0.196165
Epoch #1 cost=0.143192
Epoch #2 cost=0.111595
Epoch #3 cost=0.092003
Epoch #4 cost=0.074560
Epoch #5 cost=0.060752
Epoch #6 cost=0.049321
Epoch #7 cost=0.040856
Epoch #8 cost=0.034571
Epoch #9 cost=0.028598
Epoch #10 cost=0.023780
Epoch #11 cost=0.020713
Epoch #12 cost=0.018571
Epoch #13 cost=0.016993
Epoch #14 cost=0.015727
Epoch #15 cost=0.014615
Epoch #16 cost=0.013552
Epoch #17 cost=0.012714
Epoch #18 cost=0.011820
Epoch #19 cost=0.010967
Epoch #20 cost=0.010126
Epoch #21 cost=0.009332
Epoch #22 cost=0.008709
Epoch #23 cost=0.008085
Epoch #24 cost=0.007513
Epoch #25 cost=0.007003
Epoch #26 cost=0.006515
Epoch #27 cost=0.006126
Epoch #28 cost=0.005754
Epoch #29 cost=0.005405
** Start training **
Epoch #0 cost=0.197703
Epoch #1 cost=0.147045
Epoch #2 cost=0.115000
Epoch #3 cost=0.095722
Epoch #4 cost=0.077483
Epoch #5 cost=0.061908
Epoch #6 cost=0.049463
Epoch #7 cost=0.039827
Epoch #8 cost=0.033968
Epoch #9 cost=0.027801
Epoch #10 cost=0.022862
Epoch #11 cost=0.019762
Epoch #12 cost=0.017681
Epoch #13 cost=0.015851
Epoch #14 cost=0.014511
Epoch #15 cost=0.013141
Epoch #16 cost=0.012032
Epoch #17 cost=0.010963
Epoch #18 cost=0.010097
Epoch #19 cost=0.009308
Epoch #20 cost=0.008604
Epoch #21 cost=0.007909
Epoch #22 cost=0.007346
Epoch #23 cost=0.006829
Epoch #24 cost=0.006392
Epoch #25 cost=0.005984
Epoch #26 cost=0.005606
Epoch #27 cost=0.005261
Epoch #28 cost=0.004951
Epoch #29 cost=0.004645
** Start training **
Epoch #0 cost=0.200411
Epoch #1 cost=0.148370
Epoch #2 cost=0.118085
Epoch #3 cost=0.097043
Epoch #4 cost=0.076974
Epoch #5 cost=0.061892
Epoch #6 cost=0.050320
Epoch #7 cost=0.041663
Epoch #8 cost=0.034335
Epoch #9 cost=0.028211
Epoch #10 cost=0.022757
Epoch #11 cost=0.019419
Epoch #12 cost=0.016907
Epoch #13 cost=0.015103
Epoch #14 cost=0.013521
Epoch #15 cost=0.012349
Epoch #16 cost=0.011285
Epoch #17 cost=0.010413
Epoch #18 cost=0.009652
Epoch #19 cost=0.008819
Epoch #20 cost=0.008136
Epoch #21 cost=0.007570
Epoch #22 cost=0.007023
Epoch #23 cost=0.006544
Epoch #24 cost=0.006163
Epoch #25 cost=0.005796
Epoch #26 cost=0.005457
Epoch #27 cost=0.005146
Epoch #28 cost=0.004868
Epoch #29 cost=0.004618
** Start training **
Epoch #0 cost=0.196352
Epoch #1 cost=0.146298
Epoch #2 cost=0.115326
Epoch #3 cost=0.095427
Epoch #4 cost=0.078152
Epoch #5 cost=0.062838
Epoch #6 cost=0.050286
Epoch #7 cost=0.041300
Epoch #8 cost=0.034101
Epoch #9 cost=0.027918
Epoch #10 cost=0.023558
Epoch #11 cost=0.020536
Epoch #12 cost=0.018667
Epoch #13 cost=0.017110
Epoch #14 cost=0.015833
Epoch #15 cost=0.014644
Epoch #16 cost=0.013364
Epoch #17 cost=0.012220
Epoch #18 cost=0.011216
Epoch #19 cost=0.010337
Epoch #20 cost=0.009504
Epoch #21 cost=0.008713
Epoch #22 cost=0.008063
Epoch #23 cost=0.007383
Epoch #24 cost=0.006797
Epoch #25 cost=0.006323
Epoch #26 cost=0.005880
Epoch #27 cost=0.005472
Epoch #28 cost=0.005140
Epoch #29 cost=0.004840
** Start training **
Epoch #0 cost=0.136884
Epoch #1 cost=0.073584
Epoch #2 cost=0.052653
Epoch #3 cost=0.042786
Epoch #4 cost=0.034966
Epoch #5 cost=0.028765
Epoch #6 cost=0.023460
Epoch #7 cost=0.018633
Epoch #8 cost=0.014949
Epoch #9 cost=0.012088
Epoch #10 cost=0.010051
Epoch #11 cost=0.008731
Epoch #12 cost=0.007722
Epoch #13 cost=0.006879
Epoch #14 cost=0.006257
Epoch #15 cost=0.005792
Epoch #16 cost=0.005331
Epoch #17 cost=0.004974
Epoch #18 cost=0.004602
Epoch #19 cost=0.004280
Epoch #20 cost=0.003995
Epoch #21 cost=0.003731
Epoch #22 cost=0.003508
Epoch #23 cost=0.003308
Epoch #24 cost=0.003132
Epoch #25 cost=0.002953
Epoch #26 cost=0.002800
Epoch #27 cost=0.002666
Epoch #28 cost=0.002537
Epoch #29 cost=0.002434
Nodes keep percentage is :  0.6499999999999997
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=34.681747
Epoch #3 cost=34.681747
Epoch #4 cost=34.681747
Epoch #5 cost=34.681747
Epoch #6 cost=34.681747
Epoch #7 cost=34.681747
Epoch #8 cost=34.681747
Epoch #9 cost=34.681747
Epoch #10 cost=34.681747
Epoch #11 cost=34.681747
Epoch #12 cost=34.681747
Epoch #13 cost=34.681747
Epoch #14 cost=34.681747
Epoch #15 cost=34.681747
Epoch #16 cost=34.681747
Epoch #17 cost=34.681747
Epoch #18 cost=34.681747
Epoch #19 cost=34.681747
Epoch #20 cost=34.681747
Epoch #21 cost=34.681747
Epoch #22 cost=34.681747
Epoch #23 cost=34.681747
Epoch #24 cost=34.681747
Epoch #25 cost=34.681747
Epoch #26 cost=34.681747
Epoch #27 cost=34.681747
Epoch #28 cost=34.681747
Epoch #29 cost=34.681747
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.539043
Epoch #1 cost=35.539043
Epoch #2 cost=35.539043
Epoch #3 cost=35.539043
Epoch #4 cost=35.539043
Epoch #5 cost=35.539043
Epoch #6 cost=35.539043
Epoch #7 cost=35.539043
Epoch #8 cost=35.539043
Epoch #9 cost=35.539043
Epoch #10 cost=35.539043
Epoch #11 cost=35.539043
Epoch #12 cost=35.539043
Epoch #13 cost=35.539043
Epoch #14 cost=35.539043
Epoch #15 cost=35.539043
Epoch #16 cost=35.539043
Epoch #17 cost=35.539043
Epoch #18 cost=35.539043
Epoch #19 cost=35.539043
Epoch #20 cost=35.539043
Epoch #21 cost=35.539043
Epoch #22 cost=35.539043
Epoch #23 cost=35.539043
Epoch #24 cost=35.539043
Epoch #25 cost=35.539043
Epoch #26 cost=35.539043
Epoch #27 cost=35.539043
Epoch #28 cost=35.539043
Epoch #29 cost=35.539043
** Start training **
Epoch #0 cost=35.383175
Epoch #1 cost=35.383175
Epoch #2 cost=35.383175
Epoch #3 cost=35.383175
Epoch #4 cost=35.383175
Epoch #5 cost=35.383175
Epoch #6 cost=35.383175
Epoch #7 cost=35.383175
Epoch #8 cost=35.383175
Epoch #9 cost=35.383175
Epoch #10 cost=35.383175
Epoch #11 cost=35.383175
Epoch #12 cost=35.383175
Epoch #13 cost=35.383175
Epoch #14 cost=35.383175
Epoch #15 cost=35.383175
Epoch #16 cost=35.383175
Epoch #17 cost=35.383175
Epoch #18 cost=35.383175
Epoch #19 cost=35.383175
Epoch #20 cost=35.383175
Epoch #21 cost=35.383175
Epoch #22 cost=35.383175
Epoch #23 cost=35.383175
Epoch #24 cost=35.383175
Epoch #25 cost=35.383175
Epoch #26 cost=35.383175
Epoch #27 cost=35.383175
Epoch #28 cost=35.383175
Epoch #29 cost=35.383175
Nodes keep percentage is :  0.5999999999999996
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383171
Epoch #1 cost=35.383171
Epoch #2 cost=35.383171
Epoch #3 cost=35.383171
Epoch #4 cost=35.383171
Epoch #5 cost=35.383171
Epoch #6 cost=35.383171
Epoch #7 cost=35.383171
Epoch #8 cost=35.383171
Epoch #9 cost=35.383171
Epoch #10 cost=35.383171
Epoch #11 cost=35.383171
Epoch #12 cost=35.383171
Epoch #13 cost=35.383171
Epoch #14 cost=35.383171
Epoch #15 cost=35.383171
Epoch #16 cost=35.383171
Epoch #17 cost=35.383171
Epoch #18 cost=35.383171
Epoch #19 cost=35.383171
Epoch #20 cost=35.383171
Epoch #21 cost=35.383171
Epoch #22 cost=35.383171
Epoch #23 cost=35.383171
Epoch #24 cost=35.383171
Epoch #25 cost=35.383171
Epoch #26 cost=35.383171
Epoch #27 cost=35.383171
Epoch #28 cost=35.383171
Epoch #29 cost=35.383171
** Start training **
Epoch #0 cost=35.383175
Epoch #1 cost=35.383175
Epoch #2 cost=35.383175
Epoch #3 cost=35.383175
Epoch #4 cost=35.383175
Epoch #5 cost=35.383175
Epoch #6 cost=35.383175
Epoch #7 cost=35.383175
Epoch #8 cost=35.383175
Epoch #9 cost=35.383175
Epoch #10 cost=35.383175
Epoch #11 cost=35.383175
Epoch #12 cost=35.383175
Epoch #13 cost=35.383175
Epoch #14 cost=35.383175
Epoch #15 cost=35.383175
Epoch #16 cost=35.383175
Epoch #17 cost=35.383175
Epoch #18 cost=35.383175
Epoch #19 cost=35.383175
Epoch #20 cost=35.383175
Epoch #21 cost=35.383175
Epoch #22 cost=35.383175
Epoch #23 cost=35.383175
Epoch #24 cost=35.383175
Epoch #25 cost=35.383175
Epoch #26 cost=35.383175
Epoch #27 cost=35.383175
Epoch #28 cost=35.383175
Epoch #29 cost=35.383175
Nodes keep percentage is :  0.5499999999999996
** Start training **
Epoch #0 cost=34.681747
Epoch #1 cost=34.681747
Epoch #2 cost=34.681747
Epoch #3 cost=34.681747
Epoch #4 cost=34.681747
Epoch #5 cost=34.681747
Epoch #6 cost=34.681747
Epoch #7 cost=34.681747
Epoch #8 cost=34.681747
Epoch #9 cost=34.681747
Epoch #10 cost=34.681747
Epoch #11 cost=34.681747
Epoch #12 cost=34.681747
Epoch #13 cost=34.681747
